date,close,prophet1,prophet2,prophet3,prophet4,prophet5
2021-07-21,36559.18,36897.52,36194.11,37084.92,36314.88,36850.8
2021-07-22,36595.17,36943.36,36375.66,37102.05,36301.28,36929.36
2021-07-23,37143.6,37374.64,37046.82,37765.51,36830.91,37404.84
2021-07-26,36725.62,37059.47,36482.68,37313.93,36416.19,36959.35
2021-07-27,36658.24,36948.58,36458.56,37194.37,36325.35,36961.8
2021-07-28,36400.04,36719.8,36141.98,37047.34,36182.93,36811.3
2021-07-29,35730.49,36077.99,35679.32,36251.29,35376.33,36077.86
2021-07-30,35704.54,36129.98,35646.09,36242.44,35388.71,35953.92
2021-08-02,35664.66,36036.11,35423.29,36201.14,35204.52,35854.33
2021-08-03,36212.15,36596.56,36041.76,36687.65,35790.28,36380.03
2021-08-04,36444.95,36729.55,36213.12,36997.28,35992.97,36832.44
2021-08-05,36077.2,36374.42,35941.18,36719.14,35808.35,36296.9
2021-08-06,36756.02,37255.8,36609.7,37340.07,36200.81,37026.13
2021-08-09,37211.29,37528.69,37085.64,37771.77,36809.24,37607.31
2021-08-10,37432.27,37930.59,37269.96,37981.65,36833.83,37610.91
2021-08-11,37351.32,37706.68,37383.85,37936.31,36915.71,37761.61
2021-08-12,36998.38,37368.53,36737.32,37608.83,36592.06,37275.59
2021-08-13,36864.61,37312.17,36554.16,37462.49,36598.07,37074.84
2021-08-16,37271.89,37739.42,37056.23,37806.23,36928.74,37551.63
2021-08-17,37984.77,38356.2,37675.73,38579.21,37541.63,38233.75
2021-08-18,38579.37,38935.21,38271.32,39195.09,38275.83,38922.02
2021-08-19,38395.08,38774.73,38126.21,38893.66,38012.49,38652.47
2021-08-20,37971.39,38376.77,37711.5,38553.74,37594.53,38129.99
2021-08-23,38028.73,38476.81,37765.98,38434.78,37556.97,38316.18
2021-08-24,37365.86,37739.84,37217.76,37962.41,36918.22,37563.41
2021-08-25,37490.56,37911.87,37265.15,38102.43,37053.79,37805.81
2021-08-26,37439.01,37936.08,37238.37,38056.57,37068.1,37649.63
2021-08-27,37268.66,37669.77,37148.97,37798.25,36901.78,37530.44
2021-08-30,36682.72,37072.41,36443.08,37255.63,36429.17,36989.58
2021-08-31,36875.29,37132.03,36671.41,37533.44,36534.94,37154.63
2021-09-01,36683.05,36856.87,36526.47,37337.02,36117.57,36994.89
2021-09-02,36260.01,36650.78,35937.91,36801.8,35916.46,36599.43
2021-09-03,35236.87,35582.56,34892.61,35775.24,34782.31,35437.16
2021-09-06,35230.7,35546.73,35078.93,35837.44,34810.33,35508.01
2021-09-07,35864.23,36240.34,35720.2,36294.54,35447.33,35912.32
2021-09-08,36468.65,36828.93,36436.86,36992.11,36055.58,36778.44
2021-09-09,36305.96,36750.91,36135.91,36947.53,35843.05,36574.57
2021-09-10,36091.59,36458.72,35970.3,36703.36,35745.36,36309.33
2021-09-13,36264.8,36573.27,36069.3,36835.56,35799.83,36577.82
2021-09-14,35908.13,36338.32,35749.94,36338.61,35574.66,36279.61
2021-09-15,36020.26,36364.82,35960.27,36556.97,35821.21,36274.13
2021-09-16,36300.9,36702.13,35965.19,36802.58,35841.37,36522.71
2021-09-17,36752.7,37085.14,36599.34,37328.33,36364.26,37058.86
2021-09-20,36719.58,37039.06,36692.82,37210.94,36167.07,36915.26
2021-09-21,36648.54,37021.19,36485.97,37123.08,36259.99,36893.32
2021-09-22,36331.81,36696.06,36270.09,36726.75,36015.19,36711.29
2021-09-23,36036.23,36431.18,35810.7,36664.83,35727.81,36329.0
2021-09-24,35958.31,36298.57,35776.21,36468.93,35604.29,36110.81
2021-09-27,36094.26,36322.63,35916.21,36647.01,35797.51,36253.29
2021-09-28,36429.16,36761.92,36085.45,36975.44,36250.37,36732.4
2021-09-29,36141.36,36560.15,35876.21,36606.32,35903.71,36492.82
2021-09-30,36688.55,37033.61,36424.62,37146.49,36283.32,36863.36
2021-10-01,36592.87,36940.77,36470.07,37068.19,36120.74,36918.53
2021-10-04,36588.71,37026.78,36469.59,37084.62,36193.1,36978.77
2021-10-05,36319.97,36631.45,36161.91,36891.4,35887.98,36747.66
2021-10-06,35453.62,35698.76,35334.78,35929.0,35131.08,35760.73
2021-10-07,35772.01,36118.24,35581.4,36433.54,35329.78,36094.44
2021-10-08,36040.17,36365.67,35946.6,36654.81,35674.52,36174.73
2021-10-11,35942.52,36232.48,35763.43,36539.76,35643.33,36381.0
2021-10-12,35970.2,36317.28,35794.51,36501.14,35603.25,36216.56
2021-10-13,36159.88,36557.02,35959.87,36811.79,35729.84,36381.65
2021-10-14,35602.82,35958.18,35473.54,36121.33,35330.44,35869.47
2021-10-15,35418.5,35794.43,35211.57,35947.56,34931.21,35808.93
2021-10-18,35704.5,36191.04,35595.71,36252.21,35324.05,36147.81
2021-10-19,35262.99,35591.44,35006.83,35841.43,34907.42,35553.94
2021-10-20,35370.2,35743.59,35115.61,35945.8,35017.62,35723.76
2021-10-21,34897.1,35210.53,34770.59,35387.39,34560.73,35179.29
2021-10-22,35063.76,35355.04,34882.23,35552.33,34755.93,35271.49
2021-10-25,35054.77,35364.31,34847.67,35625.45,34701.74,35438.74
2021-10-26,34496.58,34808.52,34385.51,35063.38,34126.22,34729.63
2021-10-27,34904.22,35278.35,34687.3,35400.32,34526.72,35290.64
2021-10-28,34652.22,35161.54,34465.08,35062.0,34263.32,35019.43
2021-10-29,34376.02,34670.55,34300.34,34877.41,34086.4,34693.24
2021-11-01,34448.48,34764.26,34382.28,35008.17,34059.45,34850.08
2021-11-02,34849.94,35194.04,34785.28,35498.52,34560.46,35284.33
2021-11-03,34501.16,34873.49,34309.19,34936.02,34157.46,34765.08
2021-11-04,34525.9,34889.36,34438.26,35014.34,34144.65,34746.26
2021-11-05,34677.74,35113.58,34438.54,35170.9,34373.85,34825.87
2021-11-08,34922.42,35102.18,34684.47,35540.95,34522.39,35358.58
2021-11-09,34987.59,35170.44,34648.18,35509.96,34682.37,35236.73
2021-11-10,34862.9,35176.95,34805.23,35322.58,34529.1,35220.94
2021-11-11,34579.03,35000.7,34346.38,35136.35,34192.0,34804.39
2021-11-12,34612.29,34850.03,34430.47,35103.46,34302.76,34995.67
2021-11-15,34246.6,34383.07,34013.02,34676.44,33941.57,34472.62
2021-11-16,33263.94,33634.58,33143.87,33703.5,33008.31,33450.77
2021-11-17,33412.81,33763.22,33220.65,34029.88,33143.25,33666.18
2021-11-18,33719.58,33983.26,33462.99,34251.29,33415.52,33953.48
2021-11-19,32935.45,33199.88,32799.86,33436.58,32531.82,33238.21
2021-11-22,32607.82,32870.66,32351.28,33080.64,32441.43,32865.33
2021-11-23,32813.62,33149.01,32594.6,33325.0,32393.37,33117.33
2021-11-24,33499.1,33792.13,33190.45,34020.37,33227.71,33747.6
2021-11-25,33509.42,33877.63,33246.44,34031.64,33203.23,33732.92
2021-11-26,33269.68,33412.44,33115.21,33776.37,32858.86,33497.01
2021-11-29,33212.21,33487.42,32915.66,33768.1,32871.83,33613.74
2021-11-30,33675.36,33936.27,33407.23,34182.05,33333.3,33959.93
2021-12-01,33461.88,33779.34,33294.41,33898.36,33214.63,33596.81
2021-12-02,33198.84,33495.1,32996.75,33656.16,32819.49,33429.89
2021-12-03,33042.26,33425.41,33008.69,33407.11,32694.53,33313.0
2021-12-06,32732.03,32937.63,32688.42,33355.69,32251.78,33114.69
2021-12-07,32775.48,33106.22,32554.71,33323.67,32561.44,33105.12
2021-12-08,33315.66,33686.02,33186.21,33760.09,32911.18,33520.77
2021-12-09,33426.81,33885.21,33309.77,33909.37,33114.4,33855.9
2021-12-10,33345.9,33647.23,33139.32,33803.61,33005.68,33610.59
2021-12-13,33252.06,33606.16,32986.34,33853.43,32913.02,33600.96
2021-12-14,32739.58,32948.86,32575.08,33137.7,32465.22,32925.87
2021-12-15,33033.29,33205.6,32856.71,33536.36,32813.37,33139.12
2021-12-16,33010.89,33396.77,32817.07,33498.89,32697.39,33181.99
2021-12-17,32954.66,33283.84,32819.04,33503.48,32668.29,33004.07
2021-12-20,34027.32,34447.8,33806.1,34530.66,33709.43,34443.28
2021-12-21,34132.55,34380.12,33883.24,34524.51,33860.68,34420.25
2021-12-22,33880.29,34254.32,33718.28,34371.48,33510.12,34088.68
2021-12-23,33739.52,34203.02,33596.87,34180.01,33474.69,34039.98
2021-12-24,34132.65,34502.63,33881.66,34650.07,33867.13,34418.63
2021-12-27,34174.75,34535.4,34067.31,34785.4,33906.99,34490.59
2021-12-28,33690.11,34027.59,33402.36,34078.26,33308.73,34041.13
2021-12-29,34004.63,34237.84,33795.28,34460.27,33653.13,34256.94
2021-12-30,33781.56,34210.96,33595.22,34250.94,33459.92,33992.37
2021-12-31,34423.8,34725.98,34207.88,34913.88,33985.18,34756.18
2022-01-03,34801.09,35184.21,34587.75,35374.62,34564.08,35135.34
2022-01-04,34649.22,34887.4,34605.64,35156.94,34301.88,34933.4
2022-01-05,35099.45,35367.65,34864.22,35655.13,34768.39,35533.11
2022-01-06,35126.79,35578.88,35122.66,35609.73,34734.98,35377.04
2022-01-07,35431.17,35760.87,35284.99,35978.93,34982.83,35650.85
2022-01-10,35606.89,36066.45,35435.41,36196.38,35207.8,35921.52
2022-01-11,35310.33,35657.91,35167.41,35788.27,34972.71,35545.15
2022-01-12,35087.33,35308.95,35089.43,35668.47,34783.71,35402.8
2022-01-13,35454.13,35871.92,35206.4,35989.65,35111.06,35678.69
2022-01-14,35339.17,35650.87,35083.28,35943.15,35010.28,35593.59
2022-01-17,35200.33,35601.52,34971.18,35714.15,34824.6,35615.05
2022-01-18,34869.21,35219.66,34697.11,35418.84,34555.13,35119.88
2022-01-19,35020.73,35262.86,34724.75,35543.2,34774.38,35244.94
2022-01-20,35754.12,36123.41,35576.94,36283.55,35446.97,36123.86
2022-01-21,35378.0,35887.17,35320.94,35926.99,35081.5,35586.66
2022-01-24,35390.11,35778.9,35223.87,35958.95,35057.02,35624.18
2022-01-25,35897.03,36251.87,35696.53,36345.77,35430.14,36225.6
2022-01-26,35872.04,36307.91,35648.33,36512.97,35438.37,36226.34
2022-01-27,36038.28,36413.85,35922.85,36444.82,35710.69,36414.56
2022-01-28,35661.01,36032.56,35423.8,36147.08,35303.62,35893.0
2022-01-31,35817.66,36097.63,35770.83,36348.17,35490.99,36146.89
2022-02-01,35754.26,36128.53,35713.74,36320.06,35516.6,36006.97
2022-02-02,36112.06,36547.96,35950.04,36767.58,35803.37,36357.21
2022-02-03,36547.06,36851.42,36363.48,36959.43,36273.6,36927.38
2022-02-04,37509.58,37991.54,37399.35,38034.13,37141.59,37768.43
2022-02-07,37731.4,38101.79,37625.36,38136.87,37293.17,38054.25
2022-02-08,37858.31,38169.68,37608.0,38428.58,37475.35,38172.96
2022-02-09,37935.77,38390.82,37706.14,38525.42,37495.35,38158.02
2022-02-10,37805.81,38162.18,37516.8,38493.18,37545.58,38181.3
2022-02-11,37937.79,38374.79,37779.14,38516.01,37618.38,38283.8
2022-02-14,37829.67,38185.89,37690.95,38476.1,37490.75,37982.02
2022-02-15,37897.24,38271.68,37605.43,38509.95,37611.94,38221.44
2022-02-16,38403.71,38825.66,38176.73,38946.34,37864.52,38651.57
2022-02-17,38022.91,38425.26,37730.34,38486.1,37687.4,38410.52
2022-02-18,38462.65,38693.77,38201.19,39060.74,37977.2,38659.16
2022-02-21,38976.49,39278.85,38824.56,39444.83,38586.16,39260.52
2022-02-22,38934.39,39396.11,38682.61,39619.27,38520.78,39274.06
2022-02-23,38120.78,38491.91,37907.24,38680.23,37790.02,38429.89
2022-02-24,37893.56,38232.81,37580.77,38552.55,37531.92,38254.53
2022-02-25,38392.08,38671.68,38214.48,38931.09,38111.44,38582.63
2022-02-28,38387.14,38688.12,38191.81,38983.59,37957.06,38821.06
2022-03-01,38009.25,38235.65,37763.79,38595.3,37683.06,38353.24
2022-03-02,37821.65,38192.21,37618.25,38385.57,37455.71,38227.08
2022-03-03,38144.74,38480.54,37967.77,38683.91,37638.54,38516.6
2022-03-04,38357.7,38667.12,38103.4,38963.17,37903.65,38663.67
2022-03-07,38269.99,38647.47,37965.64,38773.15,37875.82,38477.85
2022-03-08,38133.67,38542.77,38080.71,38613.44,37837.17,38395.76
2022-03-09,37988.37,38527.29,37750.32,38652.62,37643.72,38413.05
2022-03-10,37643.34,37905.95,37447.84,38262.74,37179.01,38048.79
2022-03-11,38260.18,38731.5,38146.23,38839.13,37866.85,38518.85
2022-03-14,38140.88,38596.52,38219.37,38840.01,37913.39,38231.02
2022-03-15,38611.81,38937.76,38322.65,39170.31,38234.28,38904.28
2022-03-16,39207.63,39615.64,39046.86,39899.46,38789.88,39498.73
2022-03-17,39604.96,39964.76,39350.89,40212.94,39247.86,39902.02
2022-03-18,39438.33,39847.36,39198.64,39949.08,39104.16,39795.53
2022-03-21,39601.84,40117.39,39346.79,40342.24,39169.69,39988.05
2022-03-22,39596.22,40040.14,39309.09,40268.62,39240.05,39991.41
2022-03-23,39243.92,39676.28,39044.46,39823.08,38825.67,39592.86
2022-03-24,39375.36,39735.22,39062.36,40023.25,39038.25,39548.55
2022-03-25,38917.72,39191.39,38796.83,39470.07,38541.75,39202.51
2022-03-28,39386.64,39764.08,39194.03,40042.75,39030.74,39883.23
2022-03-29,39207.98,39694.68,39045.07,39608.6,38756.37,39550.99
2022-03-30,39290.86,39563.76,39057.77,39800.09,38833.42,39634.09
2022-03-31,39406.27,39717.18,39180.3,40074.54,39086.72,39749.85
2022-04-01,39308.3,39711.31,39134.37,39878.3,38908.98,39655.43
2022-04-04,39543.56,39861.12,39253.78,40153.12,39170.66,39671.43
2022-04-05,39360.14,39691.36,39135.16,39844.53,38942.42,39656.17
2022-04-06,39708.56,40072.0,39441.75,40450.94,39382.84,40023.22
2022-04-07,39181.59,39466.39,38915.89,39862.6,38742.14,39595.46
2022-04-08,39235.06,39550.97,38873.32,39807.84,38832.07,39552.68
2022-04-11,40007.22,40463.58,39914.35,40574.95,39670.04,40195.53
2022-04-12,39612.97,39905.52,39360.52,40288.74,39309.77,39963.95
2022-04-13,39349.34,39617.08,39244.15,40095.6,38914.63,39600.87
2022-04-14,39556.04,39901.75,39442.81,40224.83,39315.51,39776.22
2022-04-15,39631.1,40085.43,39331.01,40397.71,39259.61,39882.03
2022-04-18,39774.28,40156.36,39488.82,40297.52,39293.57,40135.63
2022-04-19,39973.32,40335.91,39978.16,40507.41,39603.09,40393.74
2022-04-20,40231.87,40637.76,40171.6,40739.68,39798.73,40592.58
2022-04-21,40684.88,40949.68,40478.89,41331.1,40313.35,41061.79
2022-04-22,40856.04,41305.02,40672.79,41483.23,40443.98,41221.54
2022-04-25,40761.67,41200.54,40506.43,41360.7,40360.11,41096.02
2022-04-26,41040.85,41417.66,40871.13,41722.88,40555.61,41426.38
2022-04-27,41832.21,42334.69,41563.05,42562.8,41496.72,41964.5
2022-04-28,41780.94,42104.54,41402.21,42280.17,41266.53,42124.47
2022-04-29,41379.89,41887.03,41063.62,41951.18,40874.33,41624.45
2022-05-02,41844.73,42276.11,41637.27,42541.04,41457.03,42276.81
2022-05-03,41798.57,42188.42,41495.02,42386.44,41514.57,42120.65
2022-05-04,40904.31,41311.72,40694.28,41452.57,40466.42,41234.07
2022-05-05,41256.54,41660.25,40961.58,41959.43,40901.81,41462.4
2022-05-06,41040.37,41550.94,40770.95,41550.13,40718.07,41452.16
2022-05-09,41007.33,41329.1,40872.27,41597.71,40664.08,41386.84
2022-05-10,41147.81,41496.54,40962.44,41792.07,40710.72,41522.83
2022-05-11,41230.39,41728.15,41023.45,41801.53,40728.12,41493.2
2022-05-12,41528.1,41893.92,41393.46,42216.06,40929.47,41796.07
2022-05-13,41351.78,41839.77,41184.77,41925.0,40916.52,41701.08
2022-05-16,41568.66,42125.63,41481.08,42309.3,41250.91,41843.47
2022-05-17,41465.05,41846.38,41219.59,42076.6,40957.18,41832.84
2022-05-18,41776.71,42251.41,41531.93,42459.45,41417.45,41930.37
2022-05-19,42038.79,42362.18,41719.2,42732.1,41538.52,42334.11
2022-05-20,41651.54,42130.93,41407.55,42224.04,41243.86,42134.43
2022-05-23,42110.55,42548.45,41981.25,42569.26,41749.05,42484.44
2022-05-24,41889.64,42348.17,41789.1,42548.21,41415.49,42238.73
2022-05-25,42233.73,42601.53,42103.67,42873.34,41825.79,42739.28
2022-05-26,42393.37,42676.47,42029.28,43076.4,41934.24,42534.46
2022-05-27,43184.16,43659.47,43061.79,43812.36,42813.22,43459.22
2022-05-30,43092.08,43345.17,42718.17,43701.36,42681.44,43402.24
2022-05-31,42946.11,43348.31,42808.52,43762.81,42521.5,43363.4
2022-06-01,42942.06,43452.32,42695.77,43459.74,42646.48,43360.8
2022-06-02,42816.35,43260.95,42662.43,43521.44,42444.9,43084.72
2022-06-03,43164.54,43764.39,42833.69,43762.41,42673.3,43596.01
2022-06-06,42476.73,42988.58,42363.84,43085.35,42044.67,42782.28
2022-06-07,42035.71,42401.09,41702.37,42639.59,41608.97,42473.86
2022-06-08,41593.4,42011.61,41329.83,42150.46,41184.15,41840.24
2022-06-09,41994.75,42410.72,41700.94,42672.65,41786.83,42320.35
2022-06-10,42723.57,43015.61,42360.05,43483.25,42328.02,43023.47
2022-06-13,42683.23,43029.79,42477.89,43363.61,42082.6,43114.85
2022-06-14,42615.5,42993.86,42556.35,43263.54,42143.08,42911.86
2022-06-15,42649.63,42902.43,42663.86,43205.23,42058.3,42987.2
2022-06-16,43152.37,43587.99,42944.99,43844.26,42692.38,43541.33
2022-06-17,42758.32,43164.6,42640.02,43584.1,42160.79,43147.01
2022-06-20,42864.65,43149.88,42670.22,43474.98,42361.28,43283.6
2022-06-21,43289.04,43756.92,43115.78,43905.82,42724.49,43653.63
2022-06-22,43510.85,44008.26,43263.52,44114.69,43109.17,43822.54
2022-06-23,43597.78,44053.55,43396.8,44209.07,43161.85,43916.07
2022-06-24,44040.81,44452.67,43867.94,44459.61,43627.08,44395.39
2022-06-27,42870.52,43349.93,42606.57,43548.3,42432.85,43234.88
2022-06-28,43166.43,43656.82,42943.91,43740.93,42614.39,43499.05
2022-06-29,42889.3,43344.56,42669.84,43394.51,42504.45,43234.06
2022-06-30,42115.51,42467.2,41974.54,42810.68,41856.26,42324.63
2022-07-01,42335.59,42782.36,42033.65,42879.0,41946.88,42730.78
2022-07-04,42925.44,43457.32,42706.39,43540.24,42459.62,43284.39
2022-07-05,42870.76,43248.32,42820.35,43639.56,42319.61,43299.63
2022-07-06,43285.55,43900.03,43169.9,43812.84,42774.08,43631.85
2022-07-07,43993.49,44387.17,43892.23,44518.54,43593.42,44192.48
2022-07-08,44580.24,45028.93,44359.52,45272.96,44230.12,44904.93
2022-07-11,45321.9,45714.17,45124.39,46105.93,44892.33,45666.36
2022-07-12,45664.07,46141.1,45527.28,46205.25,45280.48,46097.23
2022-07-13,45703.1,46000.88,45617.2,46425.91,45310.75,45879.48
2022-07-14,44981.28,45381.97,44580.8,45708.27,44577.04,45344.83
2022-07-15,44875.22,45225.95,44532.78,45363.54,44367.37,45280.32
2022-07-18,44502.85,44959.93,44396.89,45241.47,44073.3,44800.0
2022-07-19,45484.1,46029.4,45231.49,46246.1,44952.08,45854.76
2022-07-20,45408.71,45921.46,45120.66,46061.52,44956.2,45715.03
2022-07-21,45469.23,45708.25,45127.84,46265.16,45044.63,45766.64
2022-07-22,45725.25,46369.26,45445.87,46515.06,45421.53,46053.71
2022-07-25,45749.77,46234.29,45392.71,46445.45,45172.43,46050.74
2022-07-26,46536.52,46929.61,46498.46,47192.55,46115.97,46972.43
2022-07-27,46252.28,46729.34,46018.94,46856.08,45926.78,46554.31
2022-07-28,46347.01,46826.82,46109.91,47038.74,45953.88,46634.1
2022-07-29,46008.78,46407.5,45832.85,46751.34,45625.33,46539.53
2022-08-01,45409.98,45882.06,45270.33,46061.69,45009.26,45860.52
2022-08-02,45137.54,45534.07,44997.24,45616.22,44803.37,45330.59
2022-08-03,45125.34,45540.1,44996.61,45916.72,44575.94,45417.32
2022-08-04,44936.52,45324.21,44655.14,45627.67,44362.6,45317.8
2022-08-05,44630.91,44949.34,44381.17,45266.49,44184.03,45016.86
2022-08-08,44012.05,44465.01,43859.68,44747.68,43381.7,44232.95
2022-08-09,43979.89,44471.17,43713.6,44773.69,43648.34,44433.63
2022-08-10,43327.4,43805.29,43110.32,43734.51,42999.91,43745.53
2022-08-11,43662.33,44170.56,43478.84,44355.19,43187.87,44053.71
2022-08-12,43702.71,44168.09,43552.83,44233.56,43233.28,44170.92
2022-08-15,43074.65,43459.5,42706.13,43763.77,42637.67,43458.21
2022-08-16,42945.96,43447.54,42792.62,43601.14,42520.97,43328.06
2022-08-17,42628.41,42938.96,42395.34,43322.04,42212.97,43102.24
2022-08-18,42768.97,43119.61,42615.64,43367.8,42389.03,43205.31
2022-08-19,43350.46,43700.36,43201.07,43838.3,42901.99,43624.3
2022-08-22,42549.39,43066.8,42473.48,43149.31,42204.16,42943.67
2022-08-23,42602.62,43108.98,42504.93,43276.33,42214.59,42886.84
2022-08-24,42538.71,43005.55,42440.58,43263.18,42061.68,42921.91
2022-08-25,42829.53,43349.65,42739.05,43371.6,42515.6,43212.99
2022-08-26,42925.23,43279.0,42735.62,43657.28,42379.37,43149.86
2022-08-29,42607.92,43063.7,42397.62,43191.83,42173.99,42938.4
2022-08-30,42476.44,42890.57,42338.21,43144.38,42133.82,42838.79
2022-08-31,42143.87,42636.69,41994.86,42733.05,41661.49,42444.25
2022-09-01,42604.05,43020.28,42364.7,43258.64,42204.39,42971.7
2022-09-02,42617.4,43010.76,42438.81,43332.68,42237.53,43027.03
2022-09-05,43439.73,43921.12,43219.48,43984.72,42930.57,43784.59
2022-09-06,43417.73,43927.99,43126.49,44009.95,42977.26,43784.57
2022-09-07,43115.55,43489.07,43011.25,43778.23,42670.9,43579.77
2022-09-08,42472.07,42891.6,42264.4,43313.15,42000.48,42852.04
2022-09-09,41717.27,42046.13,41679.62,42271.01,41492.14,42067.76
2022-09-12,41065.73,41271.21,40726.89,41849.27,40592.39,41315.56
2022-09-13,41179.69,41607.99,40927.93,41962.47,40850.66,41564.39
2022-09-14,41393.85,41858.2,41189.59,42006.7,40947.39,41752.34
2022-09-15,40748.56,41177.4,40637.51,41335.49,40252.52,41179.17
2022-09-16,41119.02,41369.88,40946.28,41678.89,40716.29,41451.83
2022-09-19,40924.96,41305.5,40745.75,41533.26,40568.84,41103.7
2022-09-20,40989.18,41217.22,40691.82,41488.7,40654.75,41177.72
2022-09-21,41659.54,42190.26,41354.85,42278.08,41373.11,42054.11
2022-09-22,42039.04,42368.12,41855.96,42795.48,41866.28,42327.41
2022-09-23,41930.5,42455.08,41606.45,42508.21,41532.2,42302.57
2022-09-26,41562.63,42056.89,41310.61,42166.06,41091.89,41904.63
2022-09-27,40681.9,41015.45,40519.25,41153.72,40311.93,40993.79
2022-09-28,40394.43,40706.86,40113.09,41030.56,39968.98,40709.8
2022-09-29,40313.26,40744.65,40241.13,40939.29,39984.79,40566.0
2022-09-30,39921.25,40253.05,39819.37,40525.15,39418.47,40239.36
2022-10-03,39872.87,40279.77,39548.19,40453.67,39663.01,40145.24
2022-10-04,39907.52,40268.06,39633.56,40482.76,39576.77,40197.07
2022-10-05,39821.87,40078.23,39440.71,40459.17,39289.53,40114.66
2022-10-06,39567.82,39786.99,39308.05,40159.06,39116.03,39866.42
2022-10-07,39638.57,40052.93,39501.14,40258.12,39306.88,40028.79
2022-10-10,39818.12,40171.58,39586.07,40432.51,39513.62,40126.33
2022-10-11,39390.24,39740.57,39229.59,40069.6,38896.11,39786.01
2022-10-12,39953.94,40409.09,39632.53,40607.35,39611.38,40396.46
2022-10-13,39918.57,40411.44,39782.68,40532.74,39363.91,40306.17
2022-10-14,39930.08,40307.62,39686.1,40650.3,39523.65,40292.21
2022-10-17,40217.9,40592.68,40017.79,40854.97,39905.17,40565.93
2022-10-18,40315.84,40759.32,40106.77,41025.79,39868.21,40708.14
2022-10-19,40706.01,41002.6,40398.96,41366.01,40176.27,41038.93
2022-10-20,40827.13,41253.63,40528.85,41289.14,40430.8,41234.15
2022-10-21,40581.92,41032.53,40457.56,41296.55,40127.02,40956.41
2022-10-24,40732.96,41195.71,40561.8,41354.97,40376.92,41029.51
2022-10-25,40273.77,40520.5,40156.98,40873.69,39799.72,40668.12
2022-10-26,40321.54,40663.36,40146.12,40949.06,39856.02,40651.49
2022-10-27,40312.18,40644.49,40122.15,40889.05,39746.12,40626.12
2022-10-28,40232.39,40642.75,39892.35,40854.15,39843.74,40515.93
2022-10-31,40184.73,40625.22,39962.08,40739.93,39769.95,40519.55
2022-11-01,39439.53,39951.98,39240.17,40131.64,38951.4,39833.65
2022-11-02,39227.63,39581.07,39184.72,39807.13,38850.56,39611.19
2022-11-03,39267.99,39621.6,39125.61,39826.97,38955.98,39609.89
2022-11-04,39334.75,39818.54,39258.92,39852.01,38924.44,39696.6
2022-11-07,38936.48,39348.94,38788.33,39541.46,38568.0,39347.0
2022-11-08,39436.38,39930.72,39183.09,40042.68,39063.57,39740.04
2022-11-09,39100.17,39513.76,38913.83,39717.05,38614.99,39325.75
2022-11-10,39485.03,39788.5,39306.26,39996.18,39252.58,39903.66
2022-11-11,39658.03,39948.87,39385.25,40125.9,39224.1,39933.27
2022-11-14,39406.52,39678.3,39179.19,40046.92,39064.16,39667.36
2022-11-15,40116.36,40570.64,39899.27,40837.22,39776.91,40293.18
2022-11-16,39644.33,40135.01,39573.42,40157.62,39236.82,40006.78
2022-11-17,40014.4,40562.55,39647.81,40741.82,39662.82,40204.76
2022-11-18,40420.83,40893.2,40316.21,41050.1,40036.5,40683.55
2022-11-21,40154.68,40649.62,39878.68,40756.44,39639.29,40523.16
2022-11-22,40721.81,41081.79,40406.45,41300.26,40287.53,41106.38
2022-11-23,40624.17,40936.46,40516.92,41121.05,40168.16,40896.22
2022-11-24,40745.7,41222.43,40601.61,41437.37,40300.61,41060.73
2022-11-25,40855.99,41298.68,40754.22,41405.45,40340.88,41111.54
2022-11-28,40805.23,41222.05,40666.55,41353.67,40489.11,41086.92
2022-11-29,41141.54,41584.83,41105.33,41840.29,40861.95,41492.58
2022-11-30,41473.44,41914.99,41312.42,41939.36,41139.83,41763.62
2022-12-01,40758.65,41270.89,40542.1,41245.83,40454.63,41064.81
2022-12-02,41297.89,41817.83,41119.72,41915.86,40856.45,41507.29
2022-12-05,40621.05,41071.48,40518.97,41254.2,40163.15,41038.06
2022-12-06,41046.76,41526.66,40777.55,41702.26,40572.38,41417.01
2022-12-07,41516.0,41973.85,41254.3,42113.68,41154.32,41913.97
2022-12-08,41069.65,41442.46,40838.92,41893.53,40677.6,41504.2
2022-12-09,40905.36,41376.31,40528.66,41500.3,40489.99,41165.09
2022-12-12,40459.61,40751.36,40268.48,41047.83,40159.81,40754.28
2022-12-13,40376.78,40865.66,40022.59,40918.07,40005.71,40546.78
2022-12-14,40256.62,40563.02,40059.61,40870.45,39786.54,40831.52
2022-12-15,40575.77,41004.72,40443.11,41234.32,40114.76,40888.24
2022-12-16,41115.05,41456.7,40870.26,41830.75,40759.98,41529.39
2022-12-19,41697.08,42160.2,41628.46,42198.34,41366.98,41927.4
2022-12-20,41467.48,41879.34,41139.01,42069.09,41098.56,41881.85
2022-12-21,41384.95,41666.8,41276.62,42042.69,41128.1,41869.78
2022-12-22,40698.16,41139.38,40549.62,41356.41,40424.26,41018.84
2022-12-23,40375.54,40732.63,40035.09,40981.7,40007.4,40616.91
2022-12-26,40771.07,41250.63,40788.25,41426.86,40294.97,41085.92
2022-12-27,41439.25,41853.75,41226.77,41993.79,40916.29,41586.21
2022-12-28,40934.98,41376.7,40658.47,41676.55,40493.92,41259.36
2022-12-29,40697.24,41026.27,40379.23,41388.5,40351.58,41089.64
